id,title,vote_average,release_date,revenue,runtime,popularity,vote_count
1084437,Enter The Coffin,6.5,2023-02-09,0,90,1.095,2
1084900,Her Study of a Killer,3.5,2023-03-09,0,90,3.228,2
1081330,Tiger Running,3.0,2023-04-06,0,107,1.562,2
1081407,Attractions,10.0,2023-02-01,0,152,5.379,2
1154286,Hidimbha,6.5,2023-07-20,0,135,2.429,2
1081727,Thalaikoothal,4.5,2023-02-03,0,142,1.053,2
1154469,Love in the Great Smoky Mountains: A National Park Romance,6.5,2023-09-02,0,82,8.725,2
1082802,Married and Cheating 5,7.5,2023-01-20,0,110,1.377,2
1082916,For All Humankind,5.0,2023-02-05,0,85,3.023,2
1083029,Confessions of a Psycho Killer,6.5,2023-02-10,0,95,1.921,2
1082159,"Good Morning, Sleeping Lion 2",7.2,2023-04-12,0,90,0.766,2
1082058,Suzzanna: Malam Jumat Kliwon,8.0,2023-08-03,0,132,4.143,2
1082498,Felines,6.0,2023-02-03,0,94,2.16,2
1088833,Impact Wrestling: No Surrender 2023,6.2,2023-02-24,0,175,2.821,2
1089188,Single Shankarum Smartphone Simranum,4.0,2023-02-24,0,128,3.263,2
1147777,Hostel Hudugaru Bekagiddare,8.5,2023-07-21,3800000,142,1.29,2
1148708,Rub,9.5,2023-05-23,0,105,5.064,2
1088563,Lassie - Ein neues Abenteuer,6.0,2023-07-27,0,92,1.317,2
1148497,Babe Camp,1.5,2023-06-30,0,84,2.542,2
1146676,The House of Secrets,4.0,2023-06-30,0,119,7.005,2
1090405,Cake 3,9.5,2023-02-22,0,146,0.0,2
1090465,Dragon Quest: The Soul Coffin,4.5,2023-02-23,0,83,0.614,2
1146719,Kidnapped - 14 Days of Survival,5.8,2023-06-27,0,104,1.922,2
1089619,Under the Influence,5.5,2023-02-20,0,88,1.007,2
1086780,Vineyards,6.0,2023-02-14,0,138,1.4,2
1149717,Girl Wrighter,5.5,2023-07-20,0,90,0.684,2
1086677,The Hostage Takers,8.0,2023-03-18,0,86,1.629,2
1150932,Three 3,7.5,2023-07-27,0,157,0.0,2
1151030,Draculaw,10.0,2023-07-09,0,104,0.634,2
1086034,Petite Freaks,7.5,2023-02-08,0,128,0.0,2
1087600,Giving Hope: The Ni'cola Mitchell Story,6.0,2023-04-09,0,90,2.632,2
1087621,Twisted Sister,4.0,2023-03-24,0,90,2.438,2
1087420,The Saint,5.5,2023-04-20,0,86,1.017,2
1087460,Please Cum Inside Me 15,9.0,2023-01-24,0,146,0.0,2
1086893,Ichigeki,6.0,2023-01-03,0,89,1.119,2
1087368,Broken Vows 9,10.0,2023-01-24,0,127,0.0,2
1087205,Big Boys,4.5,2023-03-18,0,88,3.651,2
1116258,Blacked Raw V63,7.5,2023-04-20,0,171,0.0,2
1116440,Heroes,6.0,2023-09-07,0,90,22.043,2
1116738,Mommy's Stolen Memories,4.0,2023-08-07,0,90,5.527,2
1115676,Pornstars Like It Big 29,9.0,2023-04-19,0,197,0.0,2
1115382,Lubed 17,8.0,2023-03-06,0,144,0.0,2
1129254,Young Fantasies 9,7.5,2023-05-16,0,161,0.0,2
1115960,A View To Kill For,4.333,2023-04-20,0,86,2.692,2
1127546,Chabak - Night of Murder and Romance,4.5,2023-09-13,0,83,5.228,2
1127439,Maruthi Nagar Police Station,4.5,2023-05-19,0,117,0.6,2
1117429,My Husband Brought Home His Mistress 17,6.5,2023-04-07,0,153,0.0,2
1127451,Theera Kaadhal,7.2,2023-05-26,0,128,2.578,2
1117105,Girl Next Door Likes it Dirty 25,10.0,2023-03-28,0,146,0.0,2
1117030,Ship Happens,4.5,2023-04-22,0,81,0.6,2
1130659,Breaking Point,8.0,2023-10-05,0,97,102.933,2
1113364,Teens Like It Big 26,9.0,2023-03-23,0,209,0.0,2
1113085,After Sundown,5.0,2023-07-20,0,106,5.74,2
1130696,Nothing Better Than Parody 6,9.0,2023-05-23,0,239,0.0,2
1112303,The Unbinding,4.0,2023-09-08,0,98,4.072,2
1111892,Shackled,3.0,2023-05-09,0,86,3.151,2
1130899,Sana,8.5,2023-08-11,0,102,1.883,2
1112505,Kulasami,7.0,2023-05-05,0,121,1.4,2
1114775,In Our Day,7.0,2023-07-19,0,84,2.16,2
1114816,Inside the Yellow Cocoon Shell,4.5,2023-08-11,0,179,1.733,2
1114936,Roger Waters – This is not a drill – Live from Prague,8.5,2023-05-25,0,180,1.198,2
1114972,Every Body,5.5,2023-06-30,145000,91,3.239,2
1113926,A Podcast to Die For,1.5,2023-07-13,0,90,2.631,2
1114162,Impact Wrestling: Against All Odds,6.0,2023-06-09,0,186,1.4,2
1114163,Impact Wrestling: Slammiversary,6.75,2023-07-15,0,175,1.241,2
1127399,"The Randall Scandal: Love, Loathing, and Vanderpump",6.5,2023-05-22,0,85,2.828,2
1122078,Fill Me With Your Orgasm 16,9.5,2023-04-25,0,134,0.0,2
1122089,Sneaky Sex 32,8.5,2023-04-06,0,172,0.0,2
1121362,Oh! My Assistant,6.0,2023-01-03,0,115,1.043,2
1123316,Yellow Bird,5.0,2023-02-20,0,104,1.564,2
1123580,The Coronation Concert,6.0,2023-05-07,0,125,4.099,2
1123770,Rachel's Farm,7.5,2023-08-03,0,91,1.4,2
1122676,Anal Bliss 5,8.5,2023-05-02,0,164,0.0,2
1122490,Ozma,5.5,2023-06-02,0,81,0.6,2
1122562,Low-Tech,6.5,2023-06-07,0,93,1.558,2
1126848,Maurh,5.333,2023-06-09,0,141,2.042,2
1126925,Maid for Revenge,7.0,2023-05-13,0,87,2.366,2
1127175,Mercy Falls,7.5,2023-09-01,0,104,5.049,2
1127317,The Trail Running Film Festival 2023,9.0,2023-03-12,0,110,1.859,2
1127374,Learning to Love,8.2,2023-05-13,0,90,3.744,2
1127209,Kabayo,3.0,2023-05-26,0,106,18.058,2
1119792,Road Trip Hostage,7.5,2023-04-29,0,85,2.377,2
1125952,Ignite 8,8.5,2023-05-11,0,153,0.0,2
507250,Dead Shot,5.5,2023-08-18,0,87,26.839,2
1120362,Caviar,2.5,2023-05-02,0,84,1.936,2
1119744,Fall Guy,3.0,2023-05-12,0,106,24.947,2
1119735,Catfish Murder,5.0,2023-08-17,0,90,5.385,2
1119332,Hidden Murder Island,5.5,2023-04-27,0,88,2.261,2
1126492,Children of the Night,6.0,2023-07-11,0,87,0.787,2
1119541,Between The Lines,7.0,2023-04-27,0,134,0.0,2
1126273,Jones Plantation,6.0,2023-06-03,0,110,10.185,2
1136558,Best Wishes to All,7.5,2023-07-01,0,84,1.4,2
1136525,ROH: Death Before Dishonor,5.8,2023-07-21,0,179,1.769,2
1106097,"Des hommes, la nuit",8.0,2023-04-07,0,105,1.419,2
1106108,Bhagwan Bharose,8.5,2023-05-13,0,94,1.463,2
1104756,Andrew Lloyd Webber at the BBC,7.5,2023-03-25,0,88,0.6,2
1104435,Lucky Hearts,4.5,2023-05-28,0,90,2.965,2
1104455,Small Fry,6.8,2023-04-28,0,95,0.6,2
1104645,Family Always Comes First 11,8.5,2023-03-06,0,145,0.0,2
1137574,The Metropolitan Opera: The Magic Flute,6.5,2023-06-03,0,190,0.6,2
1137572,The Stepmother 3,10.0,2023-06-08,0,108,17.028,2
1135839,Medal,10.0,2023-06-02,0,124,2.757,2
1107264,Libres,5.0,2023-04-21,0,108,1.681,2
1135700,Hello Hello Whats-Up,4.0,2023-06-02,0,109,0.6,2
1106540,Intimacy & Passion,9.0,2023-03-15,0,171,0.0,2
1136244,NXT The Great American Bash 2023,6.0,2023-07-30,0,129,1.908,2
1102517,Vigilante City,7.5,2023-03-20,0,150,0.0,2
1101843,Blacked Raw V62,8.5,2023-03-14,0,174,0.0,2
1139162,Brothers By Choice,8.0,2023-06-11,0,93,1.4,2
1137861,Maalai Nera Malipoo,6.5,2023-06-09,0,119,0.819,2
1103873,El año del tigre,5.5,2023-03-30,0,100,0.87,2
1103708,Asvins,5.0,2023-06-23,0,110,1.551,2
1103726,Shadow Island,5.5,2023-04-22,0,90,0.851,2
1138476,River,7.5,2023-06-23,0,86,1.188,2
1138474,Primbon,7.0,2023-08-10,0,88,3.303,2
1103420,Doomsday Stories,3.5,2023-02-10,0,120,1.901,2
1110685,Sanremo 2023. Tra Palco e realtà,8.0,2023-04-10,0,100,0.6,2
1110808,The Fire,4.0,2023-04-25,0,88,1.052,2
1110816,Another Cursed Movie,4.5,2023-04-21,0,120,0.6,2
1133788,Dancing Dogs,9.0,2023-05-30,0,82,0.6,2
1110167,Los terrenos,1.5,2023-04-25,0,108,0.872,2
1110238,Fucked Up Love 2,6.5,2023-04-04,0,139,0.0,2
1132134,Here's to You and Us!,5.5,2023-05-26,0,151,1.138,2
1111637,I Like You More,4.5,2023-04-14,760000,99,0.794,2
1111644,Ocean Rescue,5.0,2023-04-15,220000,94,1.369,2
1111029,Family Catalogue,6.0,2023-04-21,0,84,0.6,2
1111171,Crescent Gang,3.5,2023-04-02,0,82,5.016,2
1109631,Hass gegen Queer,9.0,2023-04-11,0,81,0.6,2
1108195,Weed People,4.5,2023-03-30,0,96,0.6,2
1107936,After School Sluts 3,8.5,2023-03-29,0,107,0.0,2
1134855,¡Quémenlos!,5.5,2023-05-25,0,120,0.6,2
1134790,Chakravyuham,6.5,2023-06-02,0,111,1.767,2
1135559,Trixie & Katya Live - The Last Show,9.0,2023-06-01,0,105,1.786,2
1107825,To Be Continued,6.0,2023-03-31,6940000,108,2.158,2
1109137,Clemency,4.0,2023-05-04,0,101,0.898,2
1134372,The Inca Empire - History Revealed,8.0,2023-05-30,0,90,0.6,2
1109100,Tale of the Night,4.0,2023-04-28,1950000,106,1.342,2
1109203,Yaathisai,8.0,2023-04-21,0,121,1.943,2
1109273,Purgatory,8.0,2023-04-26,0,82,1.557,2
1108673,Dark Lullabies: An Anthology by Michael Coulombe,2.5,2023-01-27,0,93,1.035,2
1134775,MILF 3,10.0,2023-06-09,0,159,0.0,2
1055299,Yura the Janitor,7.5,2023-05-04,0,93,1.623,2
1055200,Bedurulanka 2012,8.0,2023-08-25,0,149,9.745,2
1185439,Ouija Witch,4.0,2023-07-04,0,90,5.284,2
1185354,Wolfsjagd,7.2,2023-09-28,0,88,4.323,2
1182286,Beneath Us All,4.0,2023-09-21,0,91,5.861,2
1056126,The House Of No Man,4.5,2023-01-22,0,103,2.621,2
1052895,Doctor,8.0,2023-04-13,0,120,1.4,2
1052867,Catatan si Boy,7.5,2023-08-17,0,126,6.469,2
1052941,Candid About Love,5.5,2023-03-16,0,90,2.795,2
1053482,The Love Gala,5.5,2023-05-22,0,90,3.228,2
1187637,The Great Indian Suicide,7.0,2023-10-06,0,150,6.144,2
1178865,TV in Bed,5.5,2023-09-09,0,92,1.13,2
1060258,National Theatre Live: Good,8.5,2023-04-20,0,160,2.005,2
1060064,Nightbird,4.5,2023-01-13,0,97,5.46,2
1060668,Jacir,6.0,2023-03-24,0,105,3.545,2
1058616,20 Days in Mariupol,9.5,2023-09-08,0,94,2.476,2
1058617,Fancy Dance,7.0,2023-01-20,0,91,3.336,2
1058622,Aliens Abducted My Parents and Now I Feel Kinda Left Out,4.0,2023-01-20,0,87,4.134,2
1179604,Grumpy Old Santa,6.0,2023-09-12,0,83,4.892,2
1057873,Tokyo Revengers 2 Part 2: Bloody Halloween - Final Battle,8.5,2023-06-30,0,96,6.05,2
1043912,The In-Laws 2,8.0,2023-09-15,0,94,4.355,2
1043804,Generation Ikea,3.0,2023-03-03,0,103,1.611,2
1044126,BASTARDS,2.0,2023-05-25,0,94,1.96,2
1043199,Ghosty,4.5,2023-03-17,0,134,1.588,2
587471,Tamilarasan,5.0,2023-04-21,0,136,2.228,2
1045205,Someday We'll Tell Each Other Everything,7.2,2023-04-13,0,129,5.849,2
1045385,Miss. Shetty Mr. Polishetty,8.5,2023-09-07,0,147,4.508,2
1041049,Francesca & Love,4.0,2023-03-16,0,83,0.6,2
1042840,Hello.. Meera..!,5.75,2023-04-21,0,93,0.6,2
1042216,Mutt,10.0,2023-08-09,0,87,3.516,2
1049553,Kick Me,9.0,2023-03-04,0,84,2.2,2
1049623,Almost Pyaar with DJ Mohabbat,4.5,2023-02-03,0,119,1.203,2
1190484,"Tokoyami Towa 1st Solo Live - ""Break Your xxx""",10.0,2023-10-13,0,120,5.379,2
1046620,The Vaccine War,7.5,2023-09-28,0,160,13.607,2
1046237,5 Seasons of Revolution,8.8,2023-01-21,0,95,0.748,2
1196768,The Day of the Dead Is Cancelled,8.0,2023-10-26,0,88,5.379,2
1048309,Maya Petika,4.0,2023-06-30,0,142,1.833,2
1073863,She's So Small 28,9.5,2023-01-10,0,145,0.675,2
1161830,Size Does Matter 24,8.0,2023-07-11,0,155,0.0,2
1073226,Noble Intentions,6.0,2023-01-03,0,108,2.493,2
1073274,Love My Scent,5.0,2023-02-08,0,108,2.433,2
1162400,Maid Droid,2.5,2023-08-04,0,91,13.643,2
1162412,Diese Sendung ist kein Spiel – Die unheimliche Welt des Eduard Zimmermann,7.75,2023-08-10,0,88,1.344,2
1073463,Lonely Oaks,7.5,2023-09-21,0,103,3.037,2
1162650,72 Hours - Operation Gold,6.5,2023-08-09,0,101,3.005,2
1073547,Victoire,4.5,2023-03-17,0,104,7.872,2
1160438,Girl Next Door Likes It Dirty 26,7.0,2023-08-01,0,142,0.0,2
1160225,Nagumome Chaalu Le,6.5,2023-08-04,0,91,2.414,2
1075529,Boso Dos,2.5,2023-02-03,0,106,16.961,2
1074299,Di Ambang Kematian,7.75,2023-09-28,0,97,10.482,2
1074505,The Spy in Your Mobile,9.0,2023-01-03,0,108,2.656,2
1160779,Impact Wrestling x NJPW Multiverse United 2: For Whom The Bell Tolls,5.0,2023-08-20,0,180,1.756,2
1071719,Magic Love,6.5,2023-03-16,0,90,0.6,2
1165403,Come Fly with Me,8.5,2023-09-15,0,84,6.353,2
1073035,The Escort,8.5,2023-03-08,0,90,1.306,2
1073079,Kill Her Goats,2.5,2023-04-28,0,100,4.43,2
1072077,Face Off 6: The Ticket Of Destiny,6.5,2023-04-28,0,131,1.105,2
1072136,Polis Evo 3,8.0,2023-05-25,0,110,3.325,2
1072416,Blacked Raw V60,7.0,2023-01-19,0,165,6.344,2
1157128,Fragments Of A Life Loved,8.25,2023-09-13,0,95,2.363,2
1079893,Women Under Hitler's Flag,8.0,2023-01-24,0,92,0.952,2
1080300,Neon Cactus,4.0,2023-01-25,0,128,0.6,2
1080305,PFL Challenger Series 2023: Week 3/Heavyweights,7.0,2023-02-10,0,120,2.454,2
1155823,Abducted by My Teacher: The Elizabeth Thomas Story,10.0,2023-08-12,0,88,4.525,2
1156311,Yana-Wara,6.5,2023-08-13,0,104,1.4,2
1079642,Interracial Double Penetrations 8,6.5,2023-01-19,0,216,1.37,2
1156337,One Friday Night,6.0,2023-07-28,0,92,1.903,2
1076291,Operation Storm,8.5,2023-01-17,0,157,0.975,2
1159069,Reckless,8.0,2023-08-17,0,132,0.0,2
1076161,Delegation,7.0,2023-02-19,0,98,1.236,2
1076535,Side By Side,4.5,2023-04-14,0,130,1.12,2
1076650,Stars Fell Again,5.0,2023-02-03,0,88,2.975,2
1076344,Gauntlet,6.0,2023-01-17,0,119,1.4,2
1076129,The Neverending Party,6.5,2023-01-20,0,86,1.4,2
1075808,All the Colours of the World Are Between Black and White,7.5,2023-02-17,0,93,0.985,2
1075770,Get Up,5.5,2023-06-29,0,93,1.236,2
1076011,Man Suang,6.0,2023-08-24,0,120,5.438,2
1158696,A Very Venice Romance,7.0,2023-09-30,0,84,37.492,2
1077575,Goodbye 2,7.5,2023-01-23,0,102,0.749,2
1077675,The Klezmer Project,6.0,2023-02-23,0,115,0.6,2
1077297,All Ears,6.0,2023-09-09,0,119,4.144,2
1158416,Waiting for the Night,6.0,2023-09-06,0,104,2.181,2
1077208,Unish20,7.0,2023-02-13,0,112,1.639,2
1158309,Bad Cop,5.5,2023-06-09,0,120,2.656,2
1063966,Adventures in the Land of Asha,7.5,2023-07-07,0,89,7.873,2
1173085,No Cum Dodging Allowed 14,5.5,2023-08-30,0,147,0.0,2
1065826,The Adventures of Jurassic Pet 2: The Lost Secret,5.0,2023-05-04,0,84,3.378,2
1175690,Blast From The Past,7.0,2023-09-08,0,169,0.0,2
1061651,The Cemetery of Cinema,7.5,2023-02-25,0,93,1.238,2
1061657,Transfariana,6.0,2023-02-16,0,153,0.6,2
1063509,The Housekeeper,7.5,2023-08-09,0,88,4.882,2
1063134,Winter Story,4.0,2023-01-18,0,84,1.345,2
1174877,Amish Stud: The Eli Weaver Story,7.0,2023-09-30,0,90,32.06,2
1167474,Mr Yin-Yang,7.5,2023-08-20,0,109,7.658,2
1068607,SSSS.Dynazenon Movie,8.8,2023-03-10,0,120,0.744,2
1168431,The Price of Truth,8.5,2023-09-19,0,85,2.924,2
1069020,Solo Camping,4.0,2023-01-12,0,90,0.783,2
1070893,Girlfriend Na Pwede Na,5.0,2023-01-18,0,99,1.888,2
1070895,Without You,6.0,2023-02-15,0,120,1.4,2
1070997,El Paraíso,6.0,2023-09-03,0,106,1.852,2
1166034,Lamb Game,3.5,2023-08-17,0,88,1.805,2
1069812,Teacher Mechy,4.0,2023-01-05,0,97,0.6,2
1069895,Phalana Abbayi Phalana Ammayi,5.5,2023-03-17,0,126,1.902,2
1166713,Notes of Autumn,7.5,2023-09-16,0,84,15.54,2
1070374,A Nashville Legacy,7.0,2023-02-26,0,84,2.963,2
1066944,Running with Speed,3.0,2023-01-06,0,148,2.202,2
1066773,Lakiro,5.5,2023-01-06,0,146,0.724,2
1067049,Junglemahal: The Awakening,6.5,2023-01-20,0,143,0.975,2
1066205,My Sister's Serial Killer Boyfriend,8.5,2023-01-08,0,84,4.357,2
1170636,IMPACT Wrestling Victory Road 2023,5.75,2023-09-08,0,175,2.685,2
1170578,Nelly Don the Musical Movie,9.0,2023-09-29,0,111,10.917,2
1068492,Let Me Have My Son,7.0,2023-05-24,0,120,3.801,2
1068602,SSSS.Gridman Movie,4.5,2023-01-20,0,119,0.811,2
1067406,Revolver Lily,8.5,2023-08-11,0,139,3.284,2
1067797,Romance at the Vineyard,7.0,2023-08-05,0,90,4.738,2
820717,Dark Heart of the Forest,6.0,2023-01-25,0,104,1.775,2
822300,Southern Gospel,5.5,2023-03-10,0,109,3.898,2
958006,The Kill Room,7.0,2023-09-14,476375,98,20.08,2
717682,The Other Me,6.5,2023-03-13,0,99,4.438,2
897663,On the Sand House,5.5,2023-03-29,0,122,0.6,2
892504,Beating Sun,8.5,2023-02-08,0,85,1.155,2
894779,On Our Way,3.5,2023-05-19,0,90,2.44,2
960766,Deadly Love Poem,6.0,2023-01-05,0,105,2.369,2
895179,Notes from the Unknown,6.0,2023-09-06,0,81,2.645,2
712128,Broken Keys,8.75,2023-03-23,0,106,2.175,2
824742,A Light Never Goes Out,7.0,2023-04-13,0,103,3.199,2
953120,Boomerang,5.0,2023-02-24,0,122,1.064,2
951996,The Quantum Devil,2.0,2023-02-26,0,90,1.907,2
730087,Eureka,3.5,2023-05-19,0,146,2.091,2
899328,Rare Objects,5.0,2023-04-14,0,123,3.919,2
956734,Archaeology of Love,7.0,2023-04-12,0,168,1.38,2
957220,The layover,5.0,2023-03-29,0,82,0.752,2
956799,Atomic Hope: Inside the Pro-Nuclear Movement,5.5,2023-02-17,0,83,1.052,2
954905,Art College 1994,6.0,2023-04-21,0,126,0.812,2
954881,Last Weekend,5.0,2023-03-01,0,90,2.662,2
840612,Long D,6.0,2023-05-10,0,101,2.944,2
836972,He Went That Way,6.2,2023-06-09,0,95,3.462,2
841854,Bhoy,3.5,2023-01-27,0,104,5.088,2
881909,Image of Victory,5.5,2023-02-16,0,128,2.946,2
881420,Momo in Dubai,4.5,2023-02-03,0,103,0.849,2
969831,Poovan,4.0,2023-01-20,0,138,1.258,2
970589,The Other Shape,9.0,2023-03-30,0,99,0.6,2
964918,The YouTube Effect,3.75,2023-07-07,0,99,2.3,2
830721,The Miracle Club,7.0,2023-07-14,0,90,6.105,2
964592,Sleep,7.5,2023-09-06,0,95,9.401,2
965489,Kushi,6.5,2023-08-31,6400000,163,12.211,2
965397,It Ain't Over,6.0,2023-05-12,0,98,2.322,2
965649,Land of Gold,7.0,2023-05-05,0,110,2.212,2
964271,Melchior the Apothecary: The Executioner's Daughter,5.0,2023-04-14,0,105,2.164,2
967591,Paula,8.0,2023-07-19,0,98,2.043,2
832650,The Man Who Drew God,2.75,2023-03-02,0,100,4.881,2
965817,Remains of the Wind,7.0,2023-02-08,0,127,1.96,2
764527,The Barbarians,6.0,2023-03-17,0,94,0.6,2
934456,Americana,10.0,2023-03-17,0,110,2.423,2
935278,Maheshum Marutiyum,4.5,2023-03-10,0,134,1.317,2
767663,72 Hoorain,4.8,2023-07-07,0,120,1.4,2
937053,Neymar,6.5,2023-05-12,0,160,1.352,2
795897,From Where They Stood,8.5,2023-03-15,0,110,0.868,2
937765,I’ll Be Watching,4.5,2023-05-02,0,90,3.214,2
920767,The Plough,5.5,2023-03-08,0,95,1.482,2
760568,A Bunch of Bastards,3.0,2023-05-31,0,90,2.21,2
927223,Gurudev Hoysala,5.0,2023-03-30,0,132,1.992,2
928001,Dry Ground Burning,6.5,2023-02-23,0,153,1.401,2
928333,Just For Meeting You,4.5,2023-08-22,0,108,23.713,2
773271,Pallu Padama Paathuka,3.2,2023-03-03,0,122,1.289,2
929310,32 Sounds,5.5,2023-04-28,0,95,1.422,2
912885,Nobody Belongs to Nobody,6.25,2023-04-20,0,100,0.6,2
806694,God's Time,6.0,2023-02-24,0,83,2.338,2
740832,Shadows,7.0,2023-02-23,0,94,0.806,2
807172,The Exorcist: Believer,6.0,2023-10-04,0,111,159.608,2
945825,Thrishanku,7.0,2023-05-26,0,112,1.405,2
805785,Fukrey 3,6.0,2023-09-28,0,147,22.18,2
946215,In the Fire,5.5,2023-09-14,0,87,8.805,2
950070,Ntikkakkakkoru Premondarnn,4.5,2023-02-24,0,125,1.938,2
950480,The Last Party,6.5,2023-01-26,0,100,1.732,2
951164,How to Save a Dead Friend,4.5,2023-06-28,0,103,2.453,2
911246,Santhosham,6.75,2023-02-24,0,118,0.988,2
938250,Club Zero,7.0,2023-09-27,0,110,10.124,2
754045,Humo bajo el agua,1.5,2023-04-20,0,107,4.582,2
753092,Romantic Factory,7.5,2023-04-19,0,102,1.688,2
752883,Yaadhum Oore Yaavarum Kelir,5.2,2023-05-19,0,150,1.792,2
745885,Jair Rodrigues - Let Them Talk,9.5,2023-04-27,0,96,0.6,2
943134,The Animal Kingdom,7.75,2023-10-04,0,130,21.302,2
944387,Les Blagues de Toto 2 - Classe verte,4.0,2023-08-02,0,84,1.908,2
915655,Greenhouse,6.5,2023-07-26,0,100,2.559,2
943818,Back on the Strip,8.0,2023-08-17,0,112,5.115,2
915520,Hidden Exposure,9.5,2023-05-23,0,89,3.967,2
917281,Into the Abyss,7.0,2023-07-06,0,104,1.843,2
916715,When Will It Be Again Like It Never Was Before,5.0,2023-02-23,0,116,2.005,2
942482,Italia: Fire and Ashes,4.0,2023-03-15,0,95,0.6,2
870355,Goodbye Stranger,7.0,2023-02-01,0,82,1.956,2
848172,One Summer,8.0,2023-07-14,0,120,2.834,2
982847,Dying to Sleep,8.5,2023-07-24,0,94,1.84,2
981371,Bakasuran,4.2,2023-02-17,0,155,1.647,2
981848,Double Threat,6.5,2023-03-15,0,91,5.313,2
859515,Let's Meet Halfway,7.5,2023-02-03,0,90,1.89,2
976740,"Welcome, Violeta!",8.0,2023-02-23,0,110,2.237,2
850180,Lost,6.0,2023-02-16,0,124,1.444,2
852247,Problemista,6.0,2023-03-13,0,104,6.627,2
978000,Soft,7.0,2023-04-07,0,87,1.935,2
874990,Sophie's Rules,2.5,2023-02-01,0,87,2.449,2
978415,Horseplay,7.75,2023-06-01,0,102,17.827,2
851830,Twelve Days,3.0,2023-04-27,0,89,1.217,2
978202,Honeysweet,7.5,2023-08-15,0,118,7.884,2
849422,Fire Island,6.0,2023-06-01,0,90,4.782,2
876914,The Albanian Virgin,9.5,2023-02-09,0,120,1.318,2
980044,"August 16, 1947",5.0,2023-04-07,0,144,2.15,2
979841,A Summer in Crete,4.5,2023-04-30,0,89,1.686,2
872659,Ayisha,3.0,2023-01-20,0,153,1.05,2
876711,Mean Spirited,9.5,2023-04-13,0,96,1.737,2
676349,Once Upon a Time in Uganda,6.0,2023-07-07,0,94,1.233,2
972619,Cascade,10.0,2023-06-06,0,95,2.323,2
845084,Like an Actress,3.2,2023-03-08,0,93,1.81,2
880035,Khali Purse of Billionaires,3.0,2023-03-10,0,123,1.098,2
844026,Frybread Face and Me,8.0,2023-03-10,0,83,2.488,2
862985,Discrimination,10.0,2023-03-22,0,84,0.6,2
864221,Bhola Shankar,8.0,2023-08-10,0,158,7.9,2
843942,Manodrome,6.0,2023-02-18,0,95,4.323,2
982875,Organic Mama Hybrid Alludu,8.0,2023-03-03,0,148,2.286,2
865587,A Male,4.5,2023-03-15,0,82,3.189,2
880555,Kasethan Kadavulada,5.0,2023-05-27,0,111,0.724,2
1137160,2035,5.0,2023-07-01,0,105,1.453,1
1137505,GCW Cage of Survival 2,6.5,2023-06-04,0,210,1.334,1
1109707,Mark Hitchcock Memorial Wrestlecon Supershow 2023,6.5,2023-03-30,0,176,3.263,1
1137677,PERSONA SUPER LIVE P-SOUND WISH 2022 ~Intersecting Journey~ Day 2,10.0,2023-05-24,0,139,0.6,1
1109897,Vodka,2.0,2023-04-25,0,115,0.6,1
1137240,Travel to the East,3.0,2023-06-07,0,86,0.6,1
1136444,"Dead & Company: 2023-06-05 The Pavilion at Star Lake, Burgettstown, PA, USA",9.0,2023-06-05,0,192,0.6,1
802312,I Am Not What I Am - The Tragedy of Othello by W. Shakespeare,8.0,2023-08-06,0,115,1.33,1
1136180,Brown Bunnies 40,2.0,2023-06-01,0,157,0.0,1
1137018,Madness,4.0,2023-09-20,0,84,3.808,1
1136851,"Dead & Company: 2023-06-07  Hollywood Casino Amphitheatre, Maryland Heights, MO, USA",8.0,2023-06-07,0,185,0.6,1
1290993,I forced an Ai to play a kids adventure game,10.0,2023-06-27,4,140,0.99,1
1136789,Raaghu,7.0,2023-04-28,0,93,1.782,1
1136726,Mermaids' Lament,10.0,2023-06-25,0,90,1.4,1
1110006,In My Young Tight Ass 7,7.0,2023-04-04,0,159,0.0,1
1109990,Family Pies 17,8.0,2023-03-10,0,95,0.0,1
1139116,Lantai 4,1.5,2023-08-24,0,99,1.665,1
1139177,Jurassic Ghost Town: A Mass Murder Mystery,7.0,2023-06-11,0,84,1.397,1
1289532,Returning to Monkey Island,0.0,2024-02-06,0,94,0.0,1
1109351,Piercing Wounds,1.0,2023-04-17,0,100,1.637,1
1109345,Before it Happened,2.0,2023-01-06,0,83,0.6,1
1288983,The Outbreak,10.0,2024-05-12,0,113,1.4,1
1109181,The Legacy,6.0,2023-06-01,0,90,1.4,1
1139698,Toby,10.0,2023-08-25,0,153,1.199,1
1109146,¡Salta!,6.0,2023-09-01,0,85,2.831,1
1139917,"Dead & Company: 2023-06-13 Riverbend Music Center, Cincinnati, OH, USA",9.0,2023-06-13,0,195,0.6,1
1320535,Ketilebi in the Cinema,6.0,2023-02-23,0,94,0.93,1
1139694,Desperate Anal MILFs 3,6.0,2023-05-16,0,155,0.0,1
1139601,Mikhail Gorshenyov. The Legend of Korol i Shut,7.0,2023-04-20,0,104,0.6,1
1109497,Step Siblings Caught 25,10.0,2023-02-09,0,126,0.0,1
915403,Gridman Universe,10.0,2023-03-24,0,118,7.888,1
1137843,Bisyo!,6.0,2023-07-21,0,88,2.645,1
1137927,Ali Siddiq: THE DOMINO EFFECT 2: LOSS,8.0,2023-04-19,0,90,1.568,1
1109494,Exemplum,2.0,2023-03-09,0,96,1.4,1
1137698,El canto del Auricanturi,2.0,2023-06-02,0,100,0.84,1
